うえつけ	植えつけ 植え付け 植付け
うえつけよう	植えつけよう 植え付けよう
うえつける	植えつける 植え付ける 植付ける
うえる	植える 飢える 餓える
うえれ	植えれ 飢えれ
うかがい	伺い 窺い 覗い
うかがいしら	うかがい知ら 窺い知ら
うかがいしる	うかがい知る 伺い知る 窺いしる 窺い知る
うかがいしれ	うかがい知れ 窺いしれ 窺い知れ
うかがいしれよう	うかがい知れよう 窺い知れよう
うかがいしれる	うかがい知れる 伺い知れる 窺いしれる 窺い知れる
うかがいみる	うかがい見る 窺い見る
うかがう	伺う 窺う 覗う
うかがえ	伺え 窺え 窺がえ 覗え
うかがえよう	伺えよう 窺えよう
うかがえる	伺える 窺える
うかがおう	伺おう 窺おう
うかがっ	伺っ 窺がっ 窺っ 覗っ
うかがわ	伺わ 窺がわ 窺わ 覗わ
うかば	泛ば 浮かば 浮ば
うかび	泛び 浮かび 浮び
うかびあがっ	浮かびあがっ 浮かび上がっ
うかびあがら	浮かびあがら 浮かび上がら 浮びあがら 浮び上がら
うかびあがり	浮かびあがり 浮かび上がり 浮かび上り 浮びあがり
うかびあがる	浮かびあがる 浮かび上がる 浮かび上る 浮び上がる 浮び上る
うかびあがれ	浮かびあがれ 浮かび上がれ
うかぶ	泛ぶ 浮かぶ 浮ぶ
うかべ	泛べ 浮かべ 浮べ
うかべる	浮かべる 浮べる
うかれ	受かれ 浮かれ 浮れ
うかん	浮かん 浮ん
うきあがっ	浮きあがっ 浮き上がっ 浮き上っ
うきあがら	浮きあがら 浮き上がら 浮き上ら
うきあがり	浮きあがり 浮き上がり
うきあがる	浮きあがる 浮き上がる
うきあがれ	浮きあがれ 浮き上がれ
うきたち	うき立ち 浮き立ち
うきだし	浮きだし 浮き出し 浮出し
うきで	浮きで 浮き出 浮出
うけ	亨け 享け 受 受け 承け 浮け 請け
うけあい	受けあい 受け合い 請け合い 請合い
うけあう	受け合う 請け合う 請合う
うけあっ	受けあっ 受け合っ 請けあっ 請け合っ 請合っ
うけあわ	受けあわ 受け合わ 請け合わ 請合わ
うけいれ	受けいれ 受け入れ 受け容れ 受入れ 受容れ
うけいれよ	受けいれよ 受け入れよ
うけいれよう	受け入れよう 受け容れよう
うけいれる	うけ入れる 受けいれる 受け入れる 受け容れる 受入れる 受容れる
うけおう	請けおう 請け負う
うけおっ	受け負っ 請け負っ
うけおわ	うけ負わ 請け負わ
うけおわせ	請け負わせ 請負わせ
うけこたえる	受け応える 受け答える
うけたまわっ	受け賜っ 受け賜わっ 承っ 承わっ
うけたまわら	受け賜わら 承ら
うけださ	請け出さ 請出さ
うけつい	うけ継い 受けつい 受け継い 受継い 承けつい 承け継い
うけつが	うけ継が 受けつが 受け継が 受継が 承け継が
うけつぎ	受けつぎ 受け嗣ぎ 受け継ぎ 受継ぎ 承けつぎ 承け継ぎ
うけつぐ	受けつぐ 受け継ぐ 受継ぐ
うけつけ	受けつけ 受け付け 受付 受付け
うけつけよう	受けつけよう 受け付けよう 受付けよう
うけつける	受けつける 受け付ける 受付ける 受付る
うけとっ	受けとっ 受け取っ 受取っ 請け取っ
うけとめ	受けとめ 受け止め 受け留め 受止め
うけとめよう	受けとめよう 受け止めよう
うけとめる	受けとめる 受け止める 受け留める
うけとら	受けとら 受け取ら 受取ら
うけとり	受けとり 受け取り 受取り 請け取り
うけとる	うけ取 受けとる 受け取る 受取る 請け取る
うけとれ	受けとれ 受け取れ 受取れ 請け取れ
うけとれる	受けとれる 受け取れる 受取れる
うけとろう	受けとろう 受け取ろう 受取ろう
うけながし	うけ流し 受けながし 受け流し 受流し
うけもち	受けもち 受け持ち
うけもっ	受けもっ 受け持っ 受持っ
うけもつ	受けもつ 受け持つ 受持つ
うけよ	受けよ 受よ
うけよう	ウケよう 受けよう 請けよう
うける	ウケる 亨ける 享ける 受ける 受る 承ける 浮ける 請ける
うけれ	ウケれ 受けれ
うけわたし	受けわたし 受け渡し
うけわたす	受けわたす 受け渡す
うけん	ウケん 受けん
うごかす	動かす 揺す
うごきまわっ	動きまわっ 動き回っ 動き廻っ
うごきまわら	動きまわら 動き回ら
うごきまわり	動きまわり 動き回り
うごきまわる	動きまわる 動き回る
うごきまわれ	動きまわれ 動き回れ
うごきまわれる	動きまわれる 動き回れる
うしない	亡い 喪い 喪ない 失い 失ない
うしなう	喪う 喪なう 失う 失なう
うしなえ	喪え 失え 失なえ
うしなっ	亡っ 喪っ 失っ 失なっ
うしなは	喪は 失は
うしなふ	喪ふ 失ふ
うしなへ	喪へ 失へ
うしなわ	喪わ 失なわ 失わ
うすよごれ	うす汚れ 薄汚れ
うすれゆく	薄れゆく 薄れ行く
うずくまり	踞り 蹲り
うずくまる	踞る 蹲る
うずまい	うず巻い 渦まい 渦巻い
うずまき	うず巻き 渦まき 渦巻き
うずまく	うず巻く 渦まく 渦巻く
うた	伐た 射た 打た 拍た 搏た 撃た 撲た 討た
うたい	唄い 唱い 歌い 詠い 詩い 謡い 謳い
うたいあげ	歌いあげ 歌い上げ
うたいあげる	歌いあげる 歌い上げる
うたいおさめる	歌いおさめる 歌い収める
うたいおどっ	唄い踊っ 歌い踊っ
うたいおどら	唄い踊ら 歌い踊ら
うたいおどり	唄い踊り 歌い踊り
うたいおどる	唄い踊る 歌い踊る
うたいこま	うたい込ま 歌いこま 歌い込ま
うたいこみ	歌いこみ 歌い込み
うたいこむ	歌いこむ 歌い込む
うたいこん	歌いこん 歌い込ん
うたいださ	歌いださ 歌い出さ
うたいだし	うたい出し 歌いだし 歌い出し
うたいだす	歌いだす 歌い出す
うたいつい	歌いつい 歌い継い
うたいつが	歌いつが 歌い継が
うたいつぐ	うたい継ぐ 歌いつぐ 歌い継ぐ
うたいつごう	歌いつごう 歌い継ごう
うたいまわし	歌いまわし 歌い回し
うたいやめ	歌いやめ 歌い止め
うたう	ウタう 唄う 唱う 歌う 詠う 詩う 謠う 謡う 謳う
うたえ	唄え 唱え 歌え 詩え 謡え 謳え
うたえる	唄える 歌える 詠える 謡える 謳える
うたお	歌お 謡お
うたおう	唄おう 歌おう 詠おう 謡おう 謳おう
うたさ	打たさ 討たさ
うたし	打たし 撃たし 討たし
うたす	打たす 討たす
うたっ	ウタっ 唄っ 唱っ 歌っ 詠っ 詩っ 謡っ 謳っ
うたは	唄は 歌は
うたひ	唄ひ 歌ひ
うたふ	唄ふ 歌ふ
うたへ	唄へ 歌へ
うたわ	唄わ 唱わ 歌わ 詠わ 詩わ 謡わ 謳わ
うたわさ	唄わさ 歌わさ
うち	伐ち 射ち 打ち 拍ち 搏ち 撃ち 討ち
うちあい	打ちあい 打ち合い 撃ちあい 撃ち合い
うちあう	打ちあう 打ち合う 撃ちあう 撃ち合う
うちあえ	打ち合え 撃ち合え
うちあおう	打ち合おう 撃ち合おう
うちあがっ	打ちあがっ 打ち上がっ
うちあがら	打ちあがら 打ち上がら 打ち上ら
うちあがり	打ちあがり 打ち上がり
うちあがる	打ちあがる 打ち上がる 打ち上る
うちあけ	うち明け 打ちあけ 打ち明け 打明け
うちあけよう	打ち明けよう 打明けよう
うちあける	うち明ける 打ちあける 打ち明ける 打ち開ける
うちあげ	打ちあげ 打ち上げ 打ち揚げ 打上げ
うちあげる	打ちあげる 打ち上げる 打ち揚げる 打上げる
うちあっ	打ちあっ 打ち合っ 撃ちあっ 撃ち合っ
うちあわ	打ちあわ 打ち合わ
うちあわせ	打ちあわせ 打ち合わせ 打合せ 打合わせ
うちいっ	打ち入っ 討ち入っ
うちいり	打ち入り 討ち入り
うちいれ	打ち入れ 討ち入れ
うちいろう	打ち入ろう 討ち入ろう
うちおとさ	射ち落さ 打ち落さ 打ち落とさ 撃ち落さ 撃ち落とさ
うちおとし	打ちおとし 打ち落し 打ち落とし 打落し 撃ち墜とし 撃ち落し 撃ち落とし 討ち落とし
うちおとす	打ち落とす 撃ち落す 撃ち落とす 討ち落とす
うちおとせ	打ち落とせ 撃ち落せ 撃ち落とせ
うちおとせる	撃ち落せる 撃ち落とせる
うちおとそう	打ち落とそう 撃ち落そう 撃ち落とそう
うちおろし	打ちおろし 打ち下ろし 打ち降ろし 撃ち下ろし
うちおろす	打ちおろす 打ち下ろす 打ち降ろす 撃ち下ろす
うちおろせ	打ち下ろせ 撃ち下ろせ
うちかえ	打ちかえ 打ち変え 打ち替え
うちかえさ	打ち返さ 撃ち返さ
うちかえし	打ち返し 撃ちかえし 撃ち返し
うちかえす	打ち返す 打返す 撃ちかえす 撃ち返す
うちかえせ	打ち返せ 撃ち返せ
うちかえる	打ちかえる 打ち変える 打ち替える
うちかけ	打ち掛け 打ち欠け 撃ちかけ
うちかち	打ち克ち 打ち勝ち 打克ち
うちかっ	打ち克っ 打ち勝っ
うちかつ	うち勝つ 打ち克つ 打ち勝つ
うちかて	打ち克て 打ち勝て
うちかとう	打ち克とう 打ち勝とう
うちきっ	打ちきっ 打ち切っ 打切っ
うちきら	うち切ら 打ちきら 打ち切ら 打切ら
うちきり	うち切り 打ちきり 打ち切り 打切り
うちきる	うち切る 打ちきる 打ち切る 打切る
うちきれ	打ち切れ 打切れ
うちくずし	打ち崩し 撃ち崩し
うちくずす	打ち崩す 撃ち崩す
うちくだい	打ち砕い 撃ち砕い
うちくだか	打ちくだか 打ち砕か 撃ち砕か
うちくだく	打ち砕く 撃ち砕く
うちけし	うち消し 打ち消し 打消し
うちけす	うち消す 打ち消す
うちこま	打ちこま 打ち込ま 打込ま 撃ちこま 撃ち込ま
うちこみ	打ちこみ 打ち込み 打込み 撃ちこみ 撃ち込み
うちこむ	打ちこむ 打ち込む 打込む 撃ちこむ 撃ち込む
うちこめ	打ちこめ 打ち込め 打込め 撃ちこめ 撃ち込め
うちこめる	打ち込める 撃ち込める
うちこめれ	打ち込めれ 撃ち込めれ
うちこもう	打ちこもう 打ち込もう 撃ち込もう
うちころさ	射ち殺さ 打ち殺さ 打殺さ 撃ち殺さ 撃殺さ
うちころし	射ち殺し 打ち殺し 打殺し 撃ち殺し 撃殺し 討ち殺し
うちころす	射ち殺す 打ち殺す 撃ち殺す 討ち殺す
うちころせ	打ち殺せ 撃ち殺せ 撃殺せ
うちころそう	打ち殺そう 撃ち殺そう
うちこわさ	打ちこわさ 撃ち壊さ
うちこわし	打ちこわし 撃ち壊し
うちこわす	打ちこわす 撃ち壊す
うちこん	打ちこん 打ち込ん 打込ん 撃ちこん 撃ち込ん
うちしおれ	うち萎れ 打ちしおれ
うちしずん	うち沈ん 打ち沈ん
うちすえ	打ちすえ 打ち据え
うちすえる	打ちすえる 打ち据える
うちすて	うち捨て 打ちすて 打ち捨て 打ち棄て 打捨て
うちすてよ	打ち捨てよ 打ち棄てよ
うちすてる	うち捨てる 打ち捨てる
うちたおさ	打ち倒さ 撃ち倒さ 討ち倒さ
うちたおし	打ち倒し 撃ちたおし 撃ち倒し 討ち倒し
うちたおす	打ち倒す 撃ちたおす 撃ち倒す 討ち倒す
うちたおせ	打ち倒せ 打倒せ
うちたおそう	打ち倒そう 討ち倒そう
うちたたい	打ちたたい 打ち叩い
うちたたく	打ちたたく 打ち叩く
うちたて	うち建て うち立て 打ちたて 打ち建て 打ち樹て 打ち立て 打建て 打立て
うちたてよう	うち立てよう 打ちたてよう 打ち建てよう 打ち立てよう
うちたてる	うち立てる 打ちたてる 打ち建てる 打ち樹てる 打ち立てる 打建てる
うちださ	うち出さ 打ちださ 打ち出さ 打出さ 撃ち出さ
うちだし	うち出し 打ちだし 打ち出し 打出し 撃ち出し
うちだす	うち出す 打ちだす 打ち出す 打出す 撃ち出す
うちだせ	打ち出せ 撃ち出せ
うちだせる	打ちだせる 打ち出せる
うちつが	打ち継が 打継が
うちつけ	打ちつけ 打ち付け 打付け
うちつける	打ちつける 打ち付ける 打ち突ける
うちつづい	うち続い 打ち続い
うちつづき	うち続き 打ち続き 打続き
うちつづく	うち続く 打ちつづく 打ち続く
うちつぶさ	打ちつぶさ 打ち潰さ
うちつれ	打ちつれ 打ち連れ
うちとおし	打ち通し 打通し
うちとけ	うち解け 打ちとけ 打ち解け 打解け
うちとける	うち解ける 打ち解ける
うちとっ	打ちとっ 打ち取っ 打取っ 撃ち取っ 討ちとっ 討ち取っ 討取っ
うちとめ	打ちとめ 打ち止め 撃ちとめ 撃ち止め
うちとめる	打ち止める 撃ち止める
うちとら	打ちとら 打ち取ら 撃ち取ら 討ちとら 討ち取ら 討取ら
うちとり	うち取り 打ちとり 打ち取り 撃ち取り 討ちとり 討ち取り 討取り
うちとる	打ちとる 打ち取る 撃ち取る 討ちとる 討ち取る 討取る
うちとれ	打ちとれ 打ち取れ 討ちとれ 討ち取れ 討取れ
うちとれる	打ち取れる 討ち取れる
うちとろう	打ち取ろう 討ち取ろう 討取ろう
うちならさ	打ち鳴らさ 打鳴らさ 撃ち鳴らさ
うちならし	打ちならし 打ち鳴らし 打鳴らし 撃ち鳴らし
うちならす	打ちならす 打ち鳴らす 撃ち鳴らす
うちぬい	打ちぬい 打ち抜い 打抜い 撃ちぬい 撃ち抜い
うちぬか	打ちぬか 打ち抜か 撃ちぬか 撃ち抜か
